tick,cycle,router_id,nocname,nps_type,queue_kind,inport,vc,depth
107000,107,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
107000,107,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
108000,108,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
108000,108,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
108000,108,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
108000,108,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
109000,109,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
109000,109,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
109000,109,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
109000,109,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
110000,110,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
110000,110,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
110000,110,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
110000,110,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
111000,111,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
111000,111,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
111000,111,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
111000,111,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
112000,112,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
112000,112,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
112000,112,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
112000,112,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
113000,113,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
113000,113,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
113000,113,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
113000,113,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
114000,114,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
114000,114,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
114000,114,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
114000,114,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
115000,115,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
115000,115,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
115000,115,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
115000,115,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
116000,116,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
116000,116,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
116000,116,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
116000,116,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
117000,117,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
117000,117,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
117000,117,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
117000,117,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
118000,118,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
118000,118,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
118000,118,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
118000,118,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
119000,119,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
119000,119,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
119000,119,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
119000,119,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
120000,120,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
120000,120,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
120000,120,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
120000,120,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
121000,121,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
121000,121,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
121000,121,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
121000,121,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
122000,122,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
122000,122,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
122000,122,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
122000,122,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
123000,123,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
123000,123,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
123000,123,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
123000,123,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
124000,124,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
124000,124,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
124000,124,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
124000,124,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
125000,125,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
125000,125,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
125000,125,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
125000,125,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
126000,126,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
126000,126,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
126000,126,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
126000,126,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
127000,127,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
127000,127,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
127000,127,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
127000,127,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
128000,128,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
128000,128,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
128000,128,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
128000,128,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
129000,129,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
129000,129,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
129000,129,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
129000,129,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
130000,130,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
130000,130,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
130000,130,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
130000,130,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
131000,131,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
131000,131,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
131000,131,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
131000,131,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
132000,132,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
132000,132,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
132000,132,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
132000,132,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
133000,133,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
133000,133,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
133000,133,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
133000,133,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
134000,134,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
134000,134,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
134000,134,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
134000,134,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
135000,135,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
135000,135,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
135000,135,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
135000,135,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
136000,136,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
136000,136,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
136000,136,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
136000,136,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
137000,137,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
137000,137,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
137000,137,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
137000,137,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
138000,138,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
138000,138,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
138000,138,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
138000,138,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
139000,139,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
139000,139,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
139000,139,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
139000,139,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
140000,140,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
140000,140,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
140000,140,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
140000,140,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
141000,141,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
141000,141,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
141000,141,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
141000,141,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
142000,142,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
142000,142,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
142000,142,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
142000,142,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
143000,143,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
143000,143,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
143000,143,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
143000,143,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
144000,144,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
144000,144,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
144000,144,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
144000,144,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
145000,145,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
145000,145,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
145000,145,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
145000,145,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
146000,146,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
146000,146,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
146000,146,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
146000,146,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
147000,147,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
147000,147,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
147000,147,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
147000,147,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
148000,148,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
148000,148,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
148000,148,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
148000,148,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
149000,149,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
149000,149,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
149000,149,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
149000,149,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
150000,150,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
150000,150,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
150000,150,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
150000,150,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
151000,151,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
151000,151,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
151000,151,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
151000,151,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
152000,152,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
152000,152,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
152000,152,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
152000,152,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
153000,153,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
153000,153,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
153000,153,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
153000,153,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
154000,154,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
154000,154,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
154000,154,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
154000,154,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
155000,155,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
155000,155,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
155000,155,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
155000,155,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
156000,156,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
156000,156,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
156000,156,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
156000,156,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
157000,157,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
157000,157,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
157000,157,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
157000,157,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
158000,158,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
158000,158,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
158000,158,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
158000,158,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
159000,159,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
159000,159,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
159000,159,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
159000,159,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
160000,160,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
160000,160,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
160000,160,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
160000,160,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
161000,161,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
161000,161,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
161000,161,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
161000,161,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
162000,162,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
162000,162,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
162000,162,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
162000,162,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
163000,163,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
163000,163,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
163000,163,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
163000,163,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
164000,164,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
164000,164,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
164000,164,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
164000,164,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
165000,165,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
165000,165,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
165000,165,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
165000,165,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
166000,166,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
166000,166,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
166000,166,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
166000,166,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
167000,167,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
167000,167,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
167000,167,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
167000,167,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
168000,168,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
168000,168,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
168000,168,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
168000,168,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
169000,169,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
169000,169,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
169000,169,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
169000,169,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
170000,170,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
170000,170,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
170000,170,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
170000,170,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
171000,171,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
171000,171,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
171000,171,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
171000,171,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
172000,172,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
172000,172,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
172000,172,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
172000,172,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
173000,173,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
173000,173,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
173000,173,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
173000,173,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
174000,174,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
174000,174,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
174000,174,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
174000,174,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
175000,175,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
175000,175,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
175000,175,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
175000,175,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
176000,176,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
176000,176,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
176000,176,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
176000,176,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
177000,177,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
177000,177,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
177000,177,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
177000,177,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
178000,178,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
178000,178,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
178000,178,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
178000,178,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
179000,179,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
179000,179,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
179000,179,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
179000,179,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
180000,180,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
180000,180,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
180000,180,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
180000,180,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
181000,181,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
181000,181,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
181000,181,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
181000,181,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
182000,182,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
182000,182,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
182000,182,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
182000,182,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
183000,183,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
183000,183,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
183000,183,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
183000,183,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
184000,184,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
184000,184,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
184000,184,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
184000,184,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
185000,185,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
185000,185,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
185000,185,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
185000,185,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
186000,186,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
186000,186,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
186000,186,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
186000,186,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
187000,187,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
187000,187,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
187000,187,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
187000,187,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
188000,188,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
188000,188,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
188000,188,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
188000,188,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
189000,189,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
189000,189,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
189000,189,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
189000,189,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
190000,190,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
190000,190,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
190000,190,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
190000,190,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
191000,191,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
191000,191,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
