Source,Target,SourcePort,TargetPort,Channel
NOC_NPS4_X7Y0,NOC_NPS6_X7Y1,portSideA1_in,port5_out,429
NOC_NPS6_X7Y0,NOC_NPS4_X7Y1,port4_in,portSideA0_out,184
NOC_NPS6_X7Y0,NOC_NPS4_X7Y1,port4_out,portSideA0_in,423
NOC_NPS6_X7Y0,NOC_NPS4_X7Y0,port5_in,portSideA0_out,176
NOC_NPS6_X7Y0,NOC_NPS4_X7Y0,port5_out,portSideA0_in,424
NOC_NPS6_X7Y2,NOC_NPS4_X7Y1,port4_in,portSideA2_out,186
NOC_NPS6_X7Y2,NOC_NPS4_X7Y1,port4_out,portSideA2_in,433
NOC_NPS6_X7Y2,NOC_NPS4_X7Y0,port5_in,portSideA2_out,178
NOC_NPS6_X7Y2,NOC_NPS4_X7Y0,port5_out,portSideA2_in,434
NOC_NPS6_X7Y3,NOC_NPS4_X7Y1,port4_in,portSideA3_out,187
NOC_NPS6_X7Y3,NOC_NPS4_X7Y1,port4_out,portSideA3_in,438
NOC_NPS6_X7Y3,NOC_NPS4_X7Y0,port5_in,portSideA3_out,179
NOC_NPS6_X7Y3,NOC_NPS4_X7Y0,port5_out,portSideA3_in,439
NOC_NMU512_X2Y0,NOC_NPS_VNOC_X2Y1,resp_in,port3_out,1663
NOC_NMU512_X2Y0,NOC_NPS_VNOC_X2Y1,req_out,port3_in,1650
NOC_NPS_VNOC_X2Y1,NOC_NPS_VNOC_X2Y0,port1_in,port1_out,1677
NOC_NPS_VNOC_X2Y1,NOC_NPS_VNOC_X2Y0,port1_out,port1_in,1661
NOC_NPS_VNOC_X2Y0,NOC_NSU512_X2Y0,port3_in,resp,1686
NOC_NPS_VNOC_X2Y0,NOC_NSU512_X2Y0,port3_out,req,1679
NOC_NPS_VNOC_X2Y1,NOC_NPS_VNOC_X2Y3,port0_in,port2_out,1622
NOC_NPS_VNOC_X2Y1,NOC_NPS_VNOC_X2Y3,port0_out,port2_in,1660
NOC_NPS_VNOC_X2Y0,NOC_NPS_VNOC_X2Y2,port2_in,port0_out,1636
NOC_NPS_VNOC_X2Y0,NOC_NPS_VNOC_X2Y2,port2_out,port0_in,1678
NOC_NMU512_X2Y1,NOC_NPS_VNOC_X2Y3,resp_in,port3_out,1623
NOC_NMU512_X2Y1,NOC_NPS_VNOC_X2Y3,req_out,port3_in,1610
NOC_NPS_VNOC_X2Y3,NOC_NPS_VNOC_X2Y2,port1_in,port1_out,1637
NOC_NPS_VNOC_X2Y3,NOC_NPS_VNOC_X2Y2,port1_out,port1_in,1621
NOC_NPS_VNOC_X2Y2,NOC_NSU512_X2Y1,port3_in,resp,1646
NOC_NPS_VNOC_X2Y2,NOC_NSU512_X2Y1,port3_out,req,1639
NOC_NPS_VNOC_X2Y3,NOC_NPS_VNOC_X2Y5,port0_in,port2_out,1582
NOC_NPS_VNOC_X2Y3,NOC_NPS_VNOC_X2Y5,port0_out,port2_in,1620
NOC_NPS_VNOC_X2Y2,NOC_NPS_VNOC_X2Y4,port2_in,port0_out,1596
NOC_NPS_VNOC_X2Y2,NOC_NPS_VNOC_X2Y4,port2_out,port0_in,1638
NOC_NMU512_X2Y2,NOC_NPS_VNOC_X2Y5,req_out,port3_in,1570
NOC_NMU512_X2Y2,NOC_NPS_VNOC_X2Y5,resp_in,port3_out,1583
NOC_NPS_VNOC_X2Y5,NOC_NPS_VNOC_X2Y7,port0_in,port2_out,1542
NOC_NPS_VNOC_X2Y5,NOC_NPS_VNOC_X2Y7,port0_out,port2_in,1580
NOC_NPS_VNOC_X2Y5,NOC_NPS_VNOC_X2Y4,port1_in,port1_out,1597
NOC_NPS_VNOC_X2Y5,NOC_NPS_VNOC_X2Y4,port1_out,port1_in,1581
NOC_NPS_VNOC_X2Y4,NOC_NPS_VNOC_X2Y6,port2_in,port0_out,1556
NOC_NPS_VNOC_X2Y4,NOC_NPS_VNOC_X2Y6,port2_out,port0_in,1598
NOC_NPS_VNOC_X2Y4,NOC_NSU512_X2Y2,port3_in,resp,1606
NOC_NPS_VNOC_X2Y4,NOC_NSU512_X2Y2,port3_out,req,1599
NOC_NMU512_X2Y3,NOC_NPS_VNOC_X2Y7,resp_in,port3_out,1543
NOC_NMU512_X2Y3,NOC_NPS_VNOC_X2Y7,req_out,port3_in,1530
NOC_NPS_VNOC_X2Y7,NOC_NPS_VNOC_X2Y9,port0_in,port2_out,1502
NOC_NPS_VNOC_X2Y7,NOC_NPS_VNOC_X2Y9,port0_out,port2_in,1540
NOC_NPS_VNOC_X2Y7,NOC_NPS_VNOC_X2Y6,port1_in,port1_out,1557
NOC_NPS_VNOC_X2Y7,NOC_NPS_VNOC_X2Y6,port1_out,port1_in,1541
NOC_NPS_VNOC_X2Y6,NOC_NPS_VNOC_X2Y8,port2_in,port0_out,1516
NOC_NPS_VNOC_X2Y6,NOC_NPS_VNOC_X2Y8,port2_out,port0_in,1558
NOC_NPS_VNOC_X2Y6,NOC_NSU512_X2Y3,port3_in,resp,1566
NOC_NPS_VNOC_X2Y6,NOC_NSU512_X2Y3,port3_out,req,1559
NOC_NPS_VNOC_X2Y9,NOC_NMU512_X2Y4,port3_in,req_out,1490
NOC_NPS_VNOC_X2Y9,NOC_NMU512_X2Y4,port3_out,resp_in,1503
NOC_NPS_VNOC_X2Y9,NOC_NPS_VNOC_X2Y11,port0_in,port2_out,1462
NOC_NPS_VNOC_X2Y9,NOC_NPS_VNOC_X2Y11,port0_out,port2_in,1500
NOC_NPS_VNOC_X2Y9,NOC_NPS_VNOC_X2Y8,port1_in,port1_out,1517
NOC_NPS_VNOC_X2Y9,NOC_NPS_VNOC_X2Y8,port1_out,port1_in,1501
NOC_NPS_VNOC_X2Y8,NOC_NPS_VNOC_X2Y10,port2_in,port0_out,1476
NOC_NPS_VNOC_X2Y8,NOC_NPS_VNOC_X2Y10,port2_out,port0_in,1518
NOC_NPS_VNOC_X2Y8,NOC_NSU512_X2Y4,port3_in,resp,1526
NOC_NPS_VNOC_X2Y8,NOC_NSU512_X2Y4,port3_out,req,1519
NOC_NPS_VNOC_X2Y11,NOC_NMU512_X2Y5,port3_in,req_out,1450
NOC_NPS_VNOC_X2Y11,NOC_NMU512_X2Y5,port3_out,resp_in,1463
NOC_NPS_VNOC_X2Y11,NOC_NPS_VNOC_X2Y13,port0_in,port2_out,1422
NOC_NPS_VNOC_X2Y11,NOC_NPS_VNOC_X2Y13,port0_out,port2_in,1460
NOC_NPS_VNOC_X2Y11,NOC_NPS_VNOC_X2Y10,port1_in,port1_out,1477
NOC_NPS_VNOC_X2Y11,NOC_NPS_VNOC_X2Y10,port1_out,port1_in,1461
NOC_NPS_VNOC_X2Y10,NOC_NPS_VNOC_X2Y12,port2_in,port0_out,1436
NOC_NPS_VNOC_X2Y10,NOC_NPS_VNOC_X2Y12,port2_out,port0_in,1478
NOC_NPS_VNOC_X2Y10,NOC_NSU512_X2Y5,port3_in,resp,1486
NOC_NPS_VNOC_X2Y10,NOC_NSU512_X2Y5,port3_out,req,1479
NOC_NPS_VNOC_X2Y13,NOC_NMU512_X2Y6,port3_in,req_out,1410
NOC_NPS_VNOC_X2Y13,NOC_NMU512_X2Y6,port3_out,resp_in,1423
NOC_NPS_VNOC_X2Y13,NOC_NPS7575_X6Y1,port0_in,port3_out,1379
NOC_NPS_VNOC_X2Y13,NOC_NPS7575_X6Y1,port0_out,port3_in,1420
NOC_NPS_VNOC_X2Y13,NOC_NPS_VNOC_X2Y12,port1_in,port1_out,1437
NOC_NPS_VNOC_X2Y13,NOC_NPS_VNOC_X2Y12,port1_out,port1_in,1421
NOC_NPS_VNOC_X2Y12,NOC_NPS7575_X6Y0,port2_in,port1_out,1373
NOC_NPS7575_X6Y0,NOC_NPS_VNOC_X2Y12,port1_in,port2_out,1438
NOC_NPS_VNOC_X2Y12,NOC_NSU512_X2Y6,port3_in,resp,1446
NOC_NPS_VNOC_X2Y12,NOC_NSU512_X2Y6,port3_out,req,1439
NOC_NPS7575_X6Y1,NOC_NIDB_X2Y0,port1_in,port0_out,1366
NOC_NPS7575_X6Y1,NOC_NIDB_X2Y0,port1_out,port0_in,1377
NOC_NIDB_X2Y0,NOC_NIDB_X2Y2,port1_in,port1_out,1271
NOC_NIDB_X2Y0,NOC_NIDB_X2Y2,port1_out,port1_in,1367
NOC_NPS7575_X6Y0,NOC_NIDB_X2Y1,port3_in,port0_out,1380
NOC_NPS7575_X6Y0,NOC_NIDB_X2Y1,port3_out,port0_in,1375
NOC_NIDB_X2Y1,NOC_NIDB_X2Y3,port1_in,port1_out,1285
NOC_NIDB_X2Y1,NOC_NIDB_X2Y3,port1_out,port1_in,1381
NOC_NIDB_X2Y2,NOC_NPS7575_X6Y3,port0_out,port1_in,1270
NOC_NIDB_X2Y2,NOC_NPS7575_X6Y3,port0_in,port1_out,1281
NOC_NPS7575_X6Y3,NOC_NPS_VNOC_X2Y15,port3_in,port2_out,1178
NOC_NPS_VNOC_X2Y15,NOC_NPS7575_X6Y3,port2_in,port3_out,1283
NOC_NIDB_X2Y3,NOC_NPS7575_X6Y2,port0_in,port3_out,1279
NOC_NIDB_X2Y3,NOC_NPS7575_X6Y2,port0_out,port3_in,1284
NOC_NPS7575_X6Y2,NOC_NPS_VNOC_X2Y14,port1_in,port0_out,1192
NOC_NPS7575_X6Y2,NOC_NPS_VNOC_X2Y14,port1_out,port0_in,1277
NOC_NPS_VNOC_X2Y15,NOC_NMU512_X2Y7,port3_in,req_out,1166
NOC_NPS_VNOC_X2Y15,NOC_NMU512_X2Y7,port3_out,resp_in,1179
NOC_NPS_VNOC_X2Y15,NOC_NPS_VNOC_X2Y17,port0_in,port2_out,1138
NOC_NPS_VNOC_X2Y15,NOC_NPS_VNOC_X2Y17,port0_out,port2_in,1176
NOC_NPS_VNOC_X2Y15,NOC_NPS_VNOC_X2Y14,port1_in,port1_out,1193
NOC_NPS_VNOC_X2Y15,NOC_NPS_VNOC_X2Y14,port1_out,port1_in,1177
NOC_NPS_VNOC_X2Y14,NOC_NPS_VNOC_X2Y16,port2_in,port0_out,1152
NOC_NPS_VNOC_X2Y14,NOC_NPS_VNOC_X2Y16,port2_out,port0_in,1194
NOC_NPS_VNOC_X2Y14,NOC_NSU512_X2Y7,port3_in,resp,1202
NOC_NPS_VNOC_X2Y14,NOC_NSU512_X2Y7,port3_out,req,1195
NOC_NPS_VNOC_X2Y17,NOC_NMU512_X2Y8,port3_in,req_out,1126
NOC_NPS_VNOC_X2Y17,NOC_NMU512_X2Y8,port3_out,resp_in,1139
NOC_NPS_VNOC_X2Y17,NOC_NPS_VNOC_X2Y19,port0_in,port2_out,1098
NOC_NPS_VNOC_X2Y17,NOC_NPS_VNOC_X2Y19,port0_out,port2_in,1136
NOC_NPS_VNOC_X2Y17,NOC_NPS_VNOC_X2Y16,port1_in,port1_out,1153
NOC_NPS_VNOC_X2Y17,NOC_NPS_VNOC_X2Y16,port1_out,port1_in,1137
NOC_NPS_VNOC_X2Y16,NOC_NPS_VNOC_X2Y18,port2_in,port0_out,1112
NOC_NPS_VNOC_X2Y16,NOC_NPS_VNOC_X2Y18,port2_out,port0_in,1154
NOC_NPS_VNOC_X2Y16,NOC_NSU512_X2Y8,port3_in,resp,1162
NOC_NPS_VNOC_X2Y16,NOC_NSU512_X2Y8,port3_out,req,1155
NOC_NPS_VNOC_X2Y19,NOC_NMU512_X2Y9,port3_in,req_out,1086
NOC_NPS_VNOC_X2Y19,NOC_NMU512_X2Y9,port3_out,resp_in,1099
NOC_NPS_VNOC_X2Y19,NOC_NPS_VNOC_X2Y21,port0_in,port2_out,1058
NOC_NPS_VNOC_X2Y19,NOC_NPS_VNOC_X2Y21,port0_out,port2_in,1096
NOC_NPS_VNOC_X2Y19,NOC_NPS_VNOC_X2Y18,port1_in,port1_out,1113
NOC_NPS_VNOC_X2Y19,NOC_NPS_VNOC_X2Y18,port1_out,port1_in,1097
NOC_NPS_VNOC_X2Y18,NOC_NPS_VNOC_X2Y20,port2_in,port0_out,1072
NOC_NPS_VNOC_X2Y18,NOC_NPS_VNOC_X2Y20,port2_out,port0_in,1114
NOC_NPS_VNOC_X2Y18,NOC_NSU512_X2Y9,port3_in,resp,1122
NOC_NPS_VNOC_X2Y18,NOC_NSU512_X2Y9,port3_out,req,1115
NOC_NPS_VNOC_X2Y21,NOC_NMU512_X2Y10,port3_out,resp_in,1059
NOC_NPS_VNOC_X2Y21,NOC_NMU512_X2Y10,port3_in,req_out,1046
NOC_NPS_VNOC_X2Y21,NOC_NPS_VNOC_X2Y23,port0_in,port2_out,1018
NOC_NPS_VNOC_X2Y21,NOC_NPS_VNOC_X2Y23,port0_out,port2_in,1056
NOC_NPS_VNOC_X2Y21,NOC_NPS_VNOC_X2Y20,port1_in,port1_out,1073
NOC_NPS_VNOC_X2Y21,NOC_NPS_VNOC_X2Y20,port1_out,port1_in,1057
NOC_NPS_VNOC_X2Y20,NOC_NPS_VNOC_X2Y22,port2_in,port0_out,1032
NOC_NPS_VNOC_X2Y20,NOC_NPS_VNOC_X2Y22,port2_out,port0_in,1074
NOC_NPS_VNOC_X2Y20,NOC_NSU512_X2Y10,port3_in,resp,1082
NOC_NPS_VNOC_X2Y20,NOC_NSU512_X2Y10,port3_out,req,1075
NOC_NPS_VNOC_X2Y23,NOC_NMU512_X2Y11,port3_in,req_out,1006
NOC_NPS_VNOC_X2Y23,NOC_NMU512_X2Y11,port3_out,resp_in,1019
NOC_NPS_VNOC_X2Y23,NOC_NPS_VNOC_X2Y25,port0_in,port2_out,978
NOC_NPS_VNOC_X2Y23,NOC_NPS_VNOC_X2Y25,port0_out,port2_in,1016
NOC_NPS_VNOC_X2Y23,NOC_NPS_VNOC_X2Y22,port1_in,port1_out,1033
NOC_NPS_VNOC_X2Y23,NOC_NPS_VNOC_X2Y22,port1_out,port1_in,1017
NOC_NPS_VNOC_X2Y22,NOC_NPS_VNOC_X2Y24,port2_in,port0_out,992
NOC_NPS_VNOC_X2Y22,NOC_NPS_VNOC_X2Y24,port2_out,port0_in,1034
NOC_NPS_VNOC_X2Y22,NOC_NSU512_X2Y11,port3_in,resp,1042
NOC_NPS_VNOC_X2Y22,NOC_NSU512_X2Y11,port3_out,req,1035
NOC_NPS_VNOC_X2Y25,NOC_NMU512_X2Y12,port3_in,req_out,966
NOC_NPS_VNOC_X2Y25,NOC_NMU512_X2Y12,port3_out,resp_in,979
NOC_NPS_VNOC_X2Y25,NOC_NPS7575_X6Y5,port0_in,port3_out,935
NOC_NPS_VNOC_X2Y25,NOC_NPS7575_X6Y5,port0_out,port3_in,976
NOC_NPS_VNOC_X2Y25,NOC_NPS_VNOC_X2Y24,port1_in,port1_out,993
NOC_NPS_VNOC_X2Y25,NOC_NPS_VNOC_X2Y24,port1_out,port1_in,977
NOC_NPS_VNOC_X2Y24,NOC_NPS7575_X6Y4,port2_in,port1_out,929
NOC_NPS_VNOC_X2Y24,NOC_NPS7575_X6Y4,port2_out,port1_in,994
NOC_NPS_VNOC_X2Y24,NOC_NSU512_X2Y12,port3_in,resp,1002
NOC_NPS_VNOC_X2Y24,NOC_NSU512_X2Y12,port3_out,req,995
NOC_NPS7575_X6Y5,NOC_NIDB_X2Y4,port1_in,port0_out,922
NOC_NPS7575_X6Y5,NOC_NIDB_X2Y4,port1_out,port0_in,933
NOC_NIDB_X2Y4,NOC_NIDB_X2Y6,port1_in,port1_out,827
NOC_NIDB_X2Y4,NOC_NIDB_X2Y6,port1_out,port1_in,923
NOC_NIDB_X2Y6,NOC_NPS7575_X6Y7,port0_in,port1_out,837
NOC_NIDB_X2Y6,NOC_NPS7575_X6Y7,port0_out,port1_in,826
NOC_NPS7575_X6Y4,NOC_NIDB_X2Y5,port3_in,port0_out,936
NOC_NPS7575_X6Y4,NOC_NIDB_X2Y5,port3_out,port0_in,931
NOC_NIDB_X2Y5,NOC_NIDB_X2Y7,port1_in,port1_out,841
NOC_NIDB_X2Y5,NOC_NIDB_X2Y7,port1_out,port1_in,937
NOC_NIDB_X2Y7,NOC_NPS7575_X6Y6,port0_out,port3_in,840
NOC_NIDB_X2Y7,NOC_NPS7575_X6Y6,port0_in,port3_out,835
NOC_NPS7575_X6Y7,NOC_NPS_VNOC_X2Y27,port3_in,port2_out,734
NOC_NPS_VNOC_X2Y27,NOC_NPS7575_X6Y7,port2_in,port3_out,839
NOC_NPS_VNOC_X2Y27,NOC_NMU512_X2Y13,port3_in,req_out,722
NOC_NPS_VNOC_X2Y27,NOC_NMU512_X2Y13,port3_out,resp_in,735
NOC_NPS_VNOC_X2Y27,NOC_NPS_VNOC_X2Y29,port0_in,port2_out,694
NOC_NPS_VNOC_X2Y27,NOC_NPS_VNOC_X2Y29,port0_out,port2_in,732
NOC_NPS_VNOC_X2Y27,NOC_NPS_VNOC_X2Y26,port1_in,port1_out,749
NOC_NPS_VNOC_X2Y27,NOC_NPS_VNOC_X2Y26,port1_out,port1_in,733
NOC_NPS_VNOC_X2Y26,NOC_NPS_VNOC_X2Y28,port2_in,port0_out,708
NOC_NPS_VNOC_X2Y26,NOC_NPS_VNOC_X2Y28,port2_out,port0_in,750
NOC_NPS_VNOC_X2Y26,NOC_NSU512_X2Y13,port3_in,resp,758
NOC_NPS_VNOC_X2Y26,NOC_NSU512_X2Y13,port3_out,req,751
NOC_NPS_VNOC_X2Y26,NOC_NPS7575_X6Y6,port0_out,port1_in,748
NOC_NPS_VNOC_X2Y26,NOC_NPS7575_X6Y6,port0_in,port1_out,833
NOC_NPS_VNOC_X2Y29,NOC_NMU512_X2Y14,port3_in,req_out,682
NOC_NPS_VNOC_X2Y29,NOC_NMU512_X2Y14,port3_out,resp_in,695
NOC_NPS_VNOC_X2Y29,NOC_NPS_VNOC_X2Y31,port0_in,port2_out,654
NOC_NPS_VNOC_X2Y29,NOC_NPS_VNOC_X2Y31,port0_out,port2_in,692
NOC_NPS_VNOC_X2Y29,NOC_NPS_VNOC_X2Y28,port1_in,port1_out,709
NOC_NPS_VNOC_X2Y29,NOC_NPS_VNOC_X2Y28,port1_out,port1_in,693
NOC_NPS_VNOC_X2Y28,NOC_NPS_VNOC_X2Y30,port2_in,port0_out,668
NOC_NPS_VNOC_X2Y28,NOC_NPS_VNOC_X2Y30,port2_out,port0_in,710
NOC_NPS_VNOC_X2Y28,NOC_NSU512_X2Y14,port3_in,resp,718
NOC_NPS_VNOC_X2Y28,NOC_NSU512_X2Y14,port3_out,req,711
NOC_NPS_VNOC_X2Y31,NOC_NMU512_X2Y15,port3_in,req_out,642
NOC_NPS_VNOC_X2Y31,NOC_NMU512_X2Y15,port3_out,resp_in,655
NOC_NPS_VNOC_X2Y31,NOC_NPS_VNOC_X2Y33,port0_in,port2_out,614
NOC_NPS_VNOC_X2Y31,NOC_NPS_VNOC_X2Y33,port0_out,port2_in,652
NOC_NPS_VNOC_X2Y31,NOC_NPS_VNOC_X2Y30,port1_in,port1_out,669
NOC_NPS_VNOC_X2Y31,NOC_NPS_VNOC_X2Y30,port1_out,port1_in,653
NOC_NPS_VNOC_X2Y30,NOC_NPS_VNOC_X2Y32,port2_in,port0_out,628
NOC_NPS_VNOC_X2Y30,NOC_NPS_VNOC_X2Y32,port2_out,port0_in,670
NOC_NPS_VNOC_X2Y30,NOC_NSU512_X2Y15,port3_in,resp,678
NOC_NPS_VNOC_X2Y30,NOC_NSU512_X2Y15,port3_out,req,671
NOC_NPS_VNOC_X2Y33,NOC_NMU512_X2Y16,port3_in,req_out,602
NOC_NPS_VNOC_X2Y33,NOC_NMU512_X2Y16,port3_out,resp_in,615
NOC_NPS_VNOC_X2Y33,NOC_NPS_VNOC_X2Y35,port0_in,port2_out,574
NOC_NPS_VNOC_X2Y33,NOC_NPS_VNOC_X2Y35,port0_out,port2_in,612
NOC_NPS_VNOC_X2Y33,NOC_NPS_VNOC_X2Y32,port1_in,port1_out,629
NOC_NPS_VNOC_X2Y33,NOC_NPS_VNOC_X2Y32,port1_out,port1_in,613
NOC_NPS_VNOC_X2Y32,NOC_NPS_VNOC_X2Y34,port2_in,port0_out,588
NOC_NPS_VNOC_X2Y32,NOC_NPS_VNOC_X2Y34,port2_out,port0_in,630
NOC_NPS_VNOC_X2Y32,NOC_NSU512_X2Y16,port3_in,resp,638
NOC_NPS_VNOC_X2Y32,NOC_NSU512_X2Y16,port3_out,req,631
NOC_NPS_VNOC_X2Y35,NOC_NMU512_X2Y17,port3_in,req_out,562
NOC_NPS_VNOC_X2Y35,NOC_NMU512_X2Y17,port3_out,resp_in,575
NOC_NPS_VNOC_X2Y35,NOC_NPS_VNOC_X2Y37,port0_in,port2_out,534
NOC_NPS_VNOC_X2Y35,NOC_NPS_VNOC_X2Y37,port0_out,port2_in,572
NOC_NPS_VNOC_X2Y35,NOC_NPS_VNOC_X2Y34,port1_in,port1_out,589
NOC_NPS_VNOC_X2Y35,NOC_NPS_VNOC_X2Y34,port1_out,port1_in,573
NOC_NPS_VNOC_X2Y34,NOC_NPS_VNOC_X2Y36,port2_in,port0_out,548
NOC_NPS_VNOC_X2Y34,NOC_NPS_VNOC_X2Y36,port2_out,port0_in,590
NOC_NPS_VNOC_X2Y34,NOC_NSU512_X2Y17,port3_in,resp,598
NOC_NPS_VNOC_X2Y34,NOC_NSU512_X2Y17,port3_out,req,591
NOC_NPS_VNOC_X2Y37,NOC_NMU512_X2Y18,port3_in,req_out,522
NOC_NPS_VNOC_X2Y37,NOC_NMU512_X2Y18,port3_out,resp_in,535
NOC_NPS_VNOC_X2Y37,NOC_NPS_VNOC_X2Y36,port1_in,port1_out,549
NOC_NPS_VNOC_X2Y37,NOC_NPS_VNOC_X2Y36,port1_out,port1_in,533
NOC_NPS_VNOC_X2Y36,NOC_NSU512_X2Y18,port3_in,resp,558
NOC_NPS_VNOC_X2Y36,NOC_NSU512_X2Y18,port3_out,req,551
NOC_NPS_VNOC_X3Y3,NOC_NMU512_X3Y1,port3_in,req_out,1611
NOC_NPS_VNOC_X3Y3,NOC_NMU512_X3Y1,port3_out,resp_in,1627
NOC_NPS_VNOC_X3Y3,NOC_NPS_VNOC_X3Y5,port0_in,port2_out,1586
NOC_NPS_VNOC_X3Y3,NOC_NPS_VNOC_X3Y5,port0_out,port2_in,1624
NOC_NPS_VNOC_X3Y3,NOC_NPS_VNOC_X3Y2,port1_in,port1_out,1641
NOC_NPS_VNOC_X3Y3,NOC_NPS_VNOC_X3Y2,port1_out,port1_in,1625
NOC_NPS_VNOC_X3Y2,NOC_NPS_VNOC_X3Y4,port2_in,port0_out,1600
NOC_NPS_VNOC_X3Y2,NOC_NPS_VNOC_X3Y4,port2_out,port0_in,1642
NOC_NPS_VNOC_X3Y2,NOC_NSU512_X3Y1,port3_in,resp,1647
NOC_NPS_VNOC_X3Y2,NOC_NSU512_X3Y1,port3_out,req,1643
NOC_NPS_VNOC_X3Y5,NOC_NMU512_X3Y2,port3_in,req_out,1571
NOC_NPS_VNOC_X3Y5,NOC_NMU512_X3Y2,port3_out,resp_in,1587
NOC_NPS_VNOC_X3Y5,NOC_NPS_VNOC_X3Y7,port0_in,port2_out,1546
NOC_NPS_VNOC_X3Y5,NOC_NPS_VNOC_X3Y7,port0_out,port2_in,1584
NOC_NPS_VNOC_X3Y5,NOC_NPS_VNOC_X3Y4,port1_in,port1_out,1601
NOC_NPS_VNOC_X3Y5,NOC_NPS_VNOC_X3Y4,port1_out,port1_in,1585
NOC_NPS_VNOC_X3Y4,NOC_NPS_VNOC_X3Y6,port2_in,port0_out,1560
NOC_NPS_VNOC_X3Y4,NOC_NPS_VNOC_X3Y6,port2_out,port0_in,1602
NOC_NPS_VNOC_X3Y4,NOC_NSU512_X3Y2,port3_in,resp,1607
NOC_NPS_VNOC_X3Y4,NOC_NSU512_X3Y2,port3_out,req,1603
NOC_NPS_VNOC_X3Y7,NOC_NMU512_X3Y3,port3_in,req_out,1531
NOC_NPS_VNOC_X3Y7,NOC_NMU512_X3Y3,port3_out,resp_in,1547
NOC_NPS_VNOC_X3Y7,NOC_NPS_VNOC_X3Y9,port0_in,port2_out,1506
NOC_NPS_VNOC_X3Y7,NOC_NPS_VNOC_X3Y9,port0_out,port2_in,1544
NOC_NPS_VNOC_X3Y7,NOC_NPS_VNOC_X3Y6,port1_in,port1_out,1561
NOC_NPS_VNOC_X3Y7,NOC_NPS_VNOC_X3Y6,port1_out,port1_in,1545
NOC_NPS_VNOC_X3Y6,NOC_NPS_VNOC_X3Y8,port2_in,port0_out,1520
NOC_NPS_VNOC_X3Y6,NOC_NPS_VNOC_X3Y8,port2_out,port0_in,1562
NOC_NPS_VNOC_X3Y6,NOC_NSU512_X3Y3,port3_in,resp,1567
NOC_NPS_VNOC_X3Y6,NOC_NSU512_X3Y3,port3_out,req,1563
NOC_NPS_VNOC_X3Y9,NOC_NMU512_X3Y4,port3_in,req_out,1491
NOC_NPS_VNOC_X3Y9,NOC_NMU512_X3Y4,port3_out,resp_in,1507
NOC_NPS_VNOC_X3Y9,NOC_NPS_VNOC_X3Y11,port0_in,port2_out,1466
NOC_NPS_VNOC_X3Y9,NOC_NPS_VNOC_X3Y11,port0_out,port2_in,1504
NOC_NPS_VNOC_X3Y9,NOC_NPS_VNOC_X3Y8,port1_in,port1_out,1521
NOC_NPS_VNOC_X3Y9,NOC_NPS_VNOC_X3Y8,port1_out,port1_in,1505
NOC_NPS_VNOC_X3Y8,NOC_NPS_VNOC_X3Y10,port2_in,port0_out,1480
NOC_NPS_VNOC_X3Y8,NOC_NPS_VNOC_X3Y10,port2_out,port0_in,1522
NOC_NPS_VNOC_X3Y8,NOC_NSU512_X3Y4,port3_in,resp,1527
NOC_NPS_VNOC_X3Y8,NOC_NSU512_X3Y4,port3_out,req,1523
NOC_NPS_VNOC_X3Y11,NOC_NMU512_X3Y5,port3_in,req_out,1451
NOC_NPS_VNOC_X3Y11,NOC_NMU512_X3Y5,port3_out,resp_in,1467
NOC_NPS_VNOC_X3Y11,NOC_NPS_VNOC_X3Y13,port0_in,port2_out,1426
NOC_NPS_VNOC_X3Y11,NOC_NPS_VNOC_X3Y13,port0_out,port2_in,1464
NOC_NPS_VNOC_X3Y11,NOC_NPS_VNOC_X3Y10,port1_in,port1_out,1481
NOC_NPS_VNOC_X3Y11,NOC_NPS_VNOC_X3Y10,port1_out,port1_in,1465
NOC_NPS_VNOC_X3Y10,NOC_NPS_VNOC_X3Y12,port2_in,port0_out,1440
NOC_NPS_VNOC_X3Y10,NOC_NPS_VNOC_X3Y12,port2_out,port0_in,1482
NOC_NPS_VNOC_X3Y10,NOC_NSU512_X3Y5,port3_in,resp,1487
NOC_NPS_VNOC_X3Y10,NOC_NSU512_X3Y5,port3_out,req,1483
NOC_NPS_VNOC_X3Y13,NOC_NMU512_X3Y6,port3_in,req_out,1411
NOC_NPS_VNOC_X3Y13,NOC_NMU512_X3Y6,port3_out,resp_in,1427
NOC_NPS_VNOC_X3Y13,NOC_NPS7575_X7Y1,port0_in,port3_out,1403
NOC_NPS_VNOC_X3Y13,NOC_NPS7575_X7Y1,port0_out,port3_in,1424
NOC_NPS_VNOC_X3Y13,NOC_NPS_VNOC_X3Y12,port1_in,port1_out,1441
NOC_NPS_VNOC_X3Y13,NOC_NPS_VNOC_X3Y12,port1_out,port1_in,1425
NOC_NPS_VNOC_X3Y12,NOC_NPS7575_X7Y0,port2_in,port1_out,1397
NOC_NPS7575_X7Y0,NOC_NPS_VNOC_X3Y12,port1_in,port2_out,1442
NOC_NPS_VNOC_X3Y12,NOC_NSU512_X3Y6,port3_in,resp,1447
NOC_NPS_VNOC_X3Y12,NOC_NSU512_X3Y6,port3_out,req,1443
NOC_NPS7575_X7Y1,NOC_NPP_RPTR_X3Y3,port2_in,port1_out,1407
